"age","wives_cowives","sons","daughters","num_children","literate","education","sell_milk_meat","sell_handcrafts","wage_labor","farming","sell_crops","own_business","teaching","hh_size","hh_labor","urban_travel","purchases_market","engai_christian_same","god_mind","god_body","god_omnipotent","god_omniscient","god_omnibenevolent","god_punish","god_reward","prayer_frequency","maasai_all_cattle","polygyny","moran_eating","cattle_raid","educate_children","educate_women","cattle_over_cash","belief_god_important","children_share_religious","others_share_religious","farming_good","female_circumcision","maasai_worry_future","god_comfort_safety","donkeys","chickens","cattle","goats","sheep","solar","food_insecurity","hh_need2","roof2","depend","wealth","TLU","MI","cluster1","cluster2","cluster3","cluster4","cluster5","trust","check"
0.61842164554355,0.435177411241772,2.37444451807474,1.4263393223732,1.97802031060176,1.80934106076315,-0.54468755976395,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,2.07686016963201,0.0758411596905257,0.19287209301911,0.752774065194943,0.595423212609805,1.02637534938671,0.31250639931669,0.368735759036966,0.428477755092077,-2.89261820386416,0.984589909476937,0.830485988441414,0.573051529928452,-1.36294117588598,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,0.0580037870885125,1.21525579591925,-0.0782623410214196,1.05779857864837,1.21859900086186,1.10259820149434,-1.05560076338065,0.581159465158313,-0.147217588514041,-0.348865570466819,-0.0678826078399993,-0.335979922315012,-0.34980861778941,-0.396477332444885,-0.591556295197068,-0.674403661243699,1.36198650280194,-0.430505945095445,-0.467795121716098,0.197157021624611,-0.382743206350393,0.691877194793176,0.0125373673328917,0.61247883784672,1.1798562653418,1.44247136785142,-0.665847792472559,1,0
0.61842164554355,-0.11309695433402,-0.392380446161273,0.273898493064419,-0.0292539977677168,1.80934106076315,1.35320815628856,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,2.20149711970982,-0.216189329198959,0.262889012036382,0.0758411596905257,-0.722244433433266,0.752774065194943,0.595423212609805,1.02637534938671,0.31250639931669,0.368735759036966,0.428477755092077,0.390098638180153,0.984589909476937,0.830485988441414,1.20256133866759,-1.36294117588598,-1.73368294448085,-0.403528853649132,-0.669433908643946,-0.183823444845902,1.05299182714528,0.27753246550405,1.08523779549702,1.05779857864837,1.21859900086186,0.0241797851204907,-1.05560076338065,0.581159465158313,-0.147217588514041,-0.263374337264511,-0.278862699105781,-0.269341746202132,0.23959313337824,-0.246112629833985,1.68287566737097,-2.2409871660077,-0.0648971260464118,-0.430505945095445,-0.804730209691193,0.197157021624611,-0.251952094341859,0.691877194793176,0.938023151680617,0.905195616945857,1.10405048646696,0.140359043790124,-1.05493042616748,0,1
-0.38091188312465,-1.2096456854856,-1.08408668722028,-0.878542336244363,-1.03289115195245,-0.550208977542009,-0.54468755976395,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,-0.891456270069926,-0.528179504987591,0.19287209301911,-0.623198201513847,0.595423212609805,1.02637534938671,1.62739181530957,0.368735759036966,0.428477755092077,0.390098638180153,-1.9044041670146,0.830485988441414,0.573051529928452,0.156738235226888,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,1.05299182714528,1.21525579591925,-0.0782623410214196,1.05779857864837,-1.84622329829824,1.10259820149434,0.52425809724945,-1.1584185312216,0.984834902473239,-0.434356803669127,-0.278862699105781,-0.335979922315012,-0.423483836685366,-0.346355764907919,-0.591556295197068,1.60426325477668,-0.583763900173085,-0.430505945095445,-0.467795121716098,-1.3730578291714,-0.392867204560259,-0.109622100993204,-0.587969878539785,-0.204642857331839,0.872465658961919,-1.15915521809572,-0.210705963335788,1,0
-0.1310785009576,-0.661371319909812,-0.392380446161273,-0.302321921589972,-0.363799715829295,1.80934106076315,-0.54468755976395,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,-0.887498484383498,-0.452199408372828,-0.216189329198959,-0.0669239257082773,0.0758411596905257,0.19287209301911,-0.623198201513847,-0.759468383430874,-0.19759097635252,0.31250639931669,0.368735759036966,0.428477755092077,0.390098638180153,-1.9044041670146,0.830485988441414,0.573051529928452,0.156738235226888,0.170806201426686,-0.403528853649132,-0.669433908643946,0.924085425441563,0.0580037870885125,-1.59791419532635,-0.0782623410214196,1.05779857864837,0.196991567808499,0.0241797851204907,1.31418752756451,0.581159465158313,-0.147217588514041,-0.519848036871436,-0.17337265347289,-0.335979922315012,-0.408748792906175,-0.413184521623874,-0.591556295197068,2.0315133015305,-0.324330513109748,-0.430505945095445,0.206075054234095,-0.849652878906063,-0.403538445916603,-0.911121396779583,0.0125373673328917,-0.712284886805613,0.594921430331017,-0.422845961892407,-0.439499930930096,0.5,1
-0.1310785009576,-0.661371319909812,-0.738233566690775,0.562008700391615,-0.0292539977677168,-0.550208977542009,-0.54468755976395,-0.346499919740209,2.51861194941211,-0.393374341169132,0.494679460479093,-0.887498484383498,-0.452199408372828,-0.216189329198959,-0.0669239257082773,-0.528179504987591,-0.722244433433266,0.752774065194943,0.595423212609805,-1.42155730209176,-1.00237901667618,0.368735759036966,0.428477755092077,-2.89261820386416,0.984589909476937,0.830485988441414,0.573051529928452,-1.36294117588598,-1.73368294448085,-0.403528853649132,-0.669433908643946,-0.183823444845902,1.05299182714528,0.27753246550405,-0.0782623410214196,0.0666679776459071,1.21859900086186,0.0241797851204907,-1.05560076338065,-1.1584185312216,-0.147217588514041,-0.348865570466819,0.248587529058673,-0.324873559629532,-0.34980861778941,-0.32964857572893,-0.591556295197068,2.0315133015305,0.713403035143598,-0.430505945095445,-0.467795121716098,-0.849652878906063,-0.366873155102496,0.691877194793176,-0.820867717547773,0.661937391086076,0.576693021798944,-0.383729339742976,-1.0655302539664,0.5,1
-1.31778706625109,-0.661371319909812,-0.738233566690775,-0.302321921589972,-0.531072574860084,1.80934106076315,1.35320815628856,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,-0.726549801197596,-0.528179504987591,-0.722244433433266,0.752774065194943,-2.11435997947155,-1.42155730209176,-1.00237901667618,0.368735759036966,0.428477755092077,0.390098638180153,0.984589909476937,0.830485988441414,1.20256133866759,-1.36294117588598,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,0.0580037870885125,-0.660190864911149,-0.0782623410214196,0.0666679776459071,0.196991567808499,0.0241797851204907,-1.05560076338065,0.581159465158313,-0.147217588514041,-0.263374337264511,0.512312643140899,-0.269341746202132,-0.202458179997498,0.0546167753878159,-0.591556295197068,2.0315133015305,-0.324330513109748,-0.430505945095445,-0.467795121716098,-0.849652878906063,-0.266317226936939,0.691877194793176,0.262655404614131,0.403045510261292,0.111306887134445,-0.888388855323044,-0.736229793316332,1,1
2.05496359300409,-0.661371319909812,1.33688515648624,-0.302321921589972,0.472564579324651,-0.550208977542009,-0.54468755976395,-0.346499919740209,2.51861194941211,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,-0.231830394580607,-0.226169172648532,-0.722244433433266,0.752774065194943,-2.11435997947155,1.02637534938671,1.62739181530957,0.368735759036966,0.428477755092077,0.390098638180153,0.984589909476937,0.830485988441414,1.20256133866759,0.156738235226888,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,1.05299182714528,-1.59791419532635,1.08523779549702,0.0666679776459071,0.196991567808499,0.0241797851204907,-0.265671333065603,-0.288629533031646,0.984834902473239,-0.434356803669127,-0.278862699105781,-0.358192647685972,-0.34980861778941,-0.413184521623874,-0.591556295197068,2.0315133015305,-0.151374921734192,-0.430505945095445,-0.804730209691193,-0.849652878906063,-0.410652606820833,1.49337649057955,-0.820867717547773,1.17436837957294,1.27967312461835,0.250260183152255,-0.863688635249255,0,1
0.3685882633765,-0.661371319909812,-0.0465273256317715,0.562008700391615,0.305291720293862,-0.550208977542009,1.35320815628856,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,0.262889012036382,0.377851492029584,0.19287209301911,-0.623198201513847,0.595423212609805,-0.19759097635252,0.31250639931669,0.368735759036966,0.428477755092077,-2.89261820386416,0.984589909476937,0.830485988441414,1.20256133866759,-1.36294117588598,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,0.0580037870885125,-1.59791419532635,1.08523779549702,1.05779857864837,1.21859900086186,1.10259820149434,-1.05560076338065,0.581159465158313,-0.147217588514041,-0.0923918708598938,-0.0151375850235539,-0.0472144924925335,0.534294008962065,-0.279527008191963,1.68287566737097,-0.674403661243699,-0.324330513109748,2.31243193365554,-0.467795121716098,0.197157021624611,-0.0214259188874889,-0.109622100993204,-0.104954002250557,0.965843854653258,1.17043477083994,0.214571725109947,-0.806005787834291,1,1
0.680879991085312,0.983451776817564,1.33688515648624,2.00255973702759,1.81074745157097,-0.550208977542009,-0.54468755976395,-0.346499919740209,-0.399052802374387,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,2.24176663850434,2.18991348606393,-0.722244433433266,-0.623198201513847,-0.759468383430874,1.02637534938671,1.62739181530957,0.368735759036966,0.428477755092077,0.390098638180153,0.984589909476937,0.830485988441414,0.573051529928452,-1.36294117588598,-0.781438371527085,-0.403528853649132,-0.669433908643946,0.924085425441563,1.05299182714528,-1.59791419532635,-0.0782623410214196,-1.91559322435903,-1.84622329829824,0.0241797851204907,0.52425809724945,0.581159465158313,-0.147217588514041,0.078590595544723,0.248587529058673,0.0638491343622658,0.0922426955863274,-0.112455116402074,-0.591556295197068,1.60426325477668,-0.324330513109748,-0.430505945095445,-0.467795121716098,0.720561971889948,0.0613446070174929,-0.109622100993204,-0.820867717547773,-0.153229508548193,0.747460028902281,1.87989827041988,-0.644752000763474,0,1
0.431046608918262,-0.11309695433402,-0.738233566690775,0.273898493064419,-0.196526856798506,1.80934106076315,1.35320815628856,-0.346499919740209,2.51861194941211,-0.393374341169132,0.494679460479093,1.13201337293813,-0.452199408372828,-0.216189329198959,1.08742135639803,0.0758411596905257,-0.722244433433266,0.752774065194943,-2.11435997947155,-0.19759097635252,1.62739181530957,0.368735759036966,0.428477755092077,0.390098638180153,-1.9044041670146,0.830485988441414,1.20256133866759,-1.36294117588598,0.170806201426686,-0.403528853649132,-0.669433908643946,-0.183823444845902,1.05299182714528,-1.59791419532635,1.08523779549702,1.05779857864837,0.196991567808499,0.0241797851204907,-1.05560076338065,0.581159465158313,-0.147217588514041,-0.177883104062202,-0.0678826078399993,-0.269341746202132,-0.276133398893454,-0.346355764907919,1.68287566737097,-0.104736932238606,0.58368634161193,2.31243193365554,-0.804730209691193,0.720561971889948,-0.30065673437851,1.49337649057955,0.262655404614131,2.31435945815312,0.419524885317601,0.242066916973805,-1.11067055973568,1,0
