"id","trust","check","condition","region","insecure","need","depend","purchases_market","age","wives_cowives","num_children","literate","education","sell_milk_meat","sell_handcrafts","wage_labor","farming","sell_crops","own_business","teaching","hh_size","hh_labor","urban_travel","engai_christian_same","god_mind","god_body","god_omnipotent","god_omniscient","god_omnibenevolent","god_punish","god_reward","rituals_frequency","prayer_frequency","disagree_god_frequency","maasai_all_cattle","polygyny","moran_eating","cattle_raid","educate_children","educate_women","cattle_over_cash","belief_god_important","children_share_religious","others_share_religious","farming_good","female_circumcision","maasai_worry_future","god_comfort_safety","donkeys","chickens","cattle","goats","sheep","roof","solar","wealth","TLU","MI","pc1"
50,1,0,0,0,1.62322987166052,0.640576124272451,-0.462663810470107,0.747799729658283,1.05346405634283,0.366085353451903,0.673863323425462,-0.553868238699235,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.537142048998957,-0.0562034116108462,-0.710970667395086,0.598425859395001,-0.195366998520109,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,0.596123614163508,0.489493289140142,0.909110040131357,1.1118277547043,-0.391681584861278,0.115346704265511,0.924642859287258,0.0577457057365734,0.271934865434373,-0.0510840685451281,-1.95824050073832,-1.84308670182642,1.10656630523177,-1.06993730137315,0.568785625180513,0.989035497072923,-0.346309350016427,-0.278030112021818,-0.272599203623855,-0.432085596979653,-0.393447850588536,-0.420974243338464,1.73333333333333,0.647526134356518,-0.335104124845699,0.694236703141575,-0.451933650714202
51,1,0,0,0,1.62322987166052,-0.320074584201009,-0.799762731745548,0.747799729658283,1.74414578864708,-0.657134578556522,0.524778517357882,-0.553868238699235,-0.543920082920068,2.88752104369436,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.489838693583058,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.148702013999181,1.1118277547043,0.439718005646151,-0.67110809754479,0.924642859287258,0.0577457057365734,1.19898554305155,-0.0510840685451281,-1.95824050073832,-1.84308670182642,1.10656630523177,0.508658717046252,-1.19641114262108,0.989035497072923,-0.0882974170571684,0.251663158129825,-0.328347995493849,-0.34358376783043,-0.280388123407923,2.36488471993078,1.73333333333333,0.155318768713895,-0.343295584627974,1.49323035125847,-0.752295374369497
52,1,0,0,0,1.62322987166052,-0.686036758857567,-0.462663810470107,0.747799729658283,0.174414578864708,-0.657134578556522,-0.369730319047599,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.116391150825962,0.175829021644941,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,0.821475270117564,2.1678958463486,0.596123614163508,2.40490181186243,0.909110040131357,-1.74172256630483,1.27111759615358,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,-0.952295038030281,0.209856406643602,0.0470879278822029,-1.06993730137315,-1.19641114262108,-0.152159307241988,-0.346309350016427,-0.278030112021818,-0.306048478745851,-0.417335292121449,-0.361145071394075,2.36488471993078,1.73333333333333,0.155318768713895,-0.359678504192524,0.694236703141575,-1.39470365211065
53,0.5,1,0,0,1.62322987166052,-0.731782030689635,-0.462663810470107,0.747799729658283,-0.516267153439534,-0.657134578556522,-0.667899931182759,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.629881522116969,-0.288235844866633,0.213702165922222,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,0.821475270117564,1.42771896405962,0.596123614163508,3.36260607322358,0.148702013999181,-2.69290600664121,1.27111759615358,-1.45756289935509,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,-0.952295038030281,0.209856406643602,0.0470879278822029,-1.06993730137315,-1.19641114262108,-0.152159307241988,-0.432313327669513,0.781356428281467,-0.328347995493849,-0.417335292121449,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.376061423757075,0.694236703141575,-1.33552556311879
54,1,NA,0,0,1.05077419591818,0.77781193976866,-0.799762731745548,0.747799729658283,0.61393931760377,-0.657134578556522,0.226608905222722,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,2.32474610322169,-0.19157898882856,0.257056391931135,-0.17221962823874,-0.710970667395086,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,0.596123614163508,0.489493289140142,0.909110040131357,0.160644314367921,-0.391681584861278,0.901801506075812,0.924642859287258,1.05719061271573,0.271934865434373,1.09830747372025,1.05959588738581,1.23632796087861,1.10656630523177,-1.06993730137315,0.568785625180513,-0.152159307241988,0.16971451590209,0.251663158129825,-0.161101619883867,0.246428426497727,0.527181356453606,2.36488471993078,1.73333333333333,0.155318768713895,-0.0565944922483403,0.694236703141575,-1.32782461642282
55,1,NA,0,0,-0.0941371555665197,0.503340308776243,-0.799762731745548,0.747799729658283,-0.139531663091766,-0.657134578556522,-0.369730319047599,1.79745918974092,1.39865164179446,2.88752104369436,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.209753036515236,-0.288235844866633,0.213702165922222,-2.0944905078825,-0.195366998520109,0.310985050004735,-1.59617454957942,-3.36272220568378,0.401534845940876,-1.9348745366629,0.821475270117564,2.1678958463486,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,-0.152159307241988,0.16971451590209,0.781356428281467,0.173391131336097,0.541434523661805,-0.441902019380228,-0.420974243338464,1.73333333333333,-0.336888596928729,0.176862111546504,1.49323035125847,-0.701566028262117
56,0,1,0,0,-1.23904850705122,2.42464172572316,-0.799762731745548,0.747799729658283,-0.767424147004713,-0.145524612552309,-0.369730319047599,-0.553868238699235,-0.543920082920068,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.443780163309683,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,1.05959588738581,1.23632796087861,0.0470879278822029,-1.06993730137315,0.568785625180513,-0.152159307241988,0.0837105382490039,0.0397858500691678,-0.272599203623855,-0.196080719248391,-0.361145071394075,2.36488471993078,1.73333333333333,0.647526134356518,-0.275579517094499,1.49323035125847,-1.06699230891629
57,0.5,1,0,0,0.621432439111415,-0.503055671529285,-0.799762731745548,0.747799729658283,-0.641845650222124,-0.145524612552309,0.375693711290302,1.79745918974092,1.39865164179446,2.88752104369436,2.48445539885748,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,1.4707609058917,1.21997497129598,0.213702165922222,-2.0944905078825,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,-2.8250844517983,0.97714399677625,0.821475270117564,1.42771896405962,0.596123614163508,1.44719755050129,0.909110040131357,0.160644314367921,-0.391681584861278,0.901801506075812,0.924642859287258,0.0577457057365734,0.271934865434373,1.09830747372025,1.05959588738581,0.209856406643602,1.10656630523177,0.508658717046252,1.45138400908131,-0.152159307241988,-0.260305372363341,-0.278030112021818,-0.0496040361438791,0.246428426497727,-0.280388123407923,2.36488471993078,-0.574358974358974,0.155318768713895,-0.0647859520306155,1.49323035125847,-1.11789128099243
58,1,1,0,0,0.478318520175828,0.594830852440384,-1.00202208451081,-1.96598961184355,0.362782324038592,0.877695319456115,-0.369730319047599,1.79745918974092,1.39865164179446,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.163694506241861,-0.17221962823874,-0.710970667395086,-2.0944905078825,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,0.596123614163508,0.489493289140142,-1.37211403826517,-1.74172256630483,-0.391681584861278,0.901801506075812,-0.181977584008662,1.05719061271573,-1.58216648979999,1.09830747372025,1.05959588738581,1.23632796087861,1.10656630523177,-1.85923531058285,-2.07900952652188,0.989035497072923,-0.0882974170571684,-0.172091457991489,-0.328347995493849,-0.0190770609499438,-0.280388123407923,2.36488471993078,1.73333333333333,1.63194086564176,-0.314352426730601,-0.104756944975326,-1.66804932709785
59,1,1,0,0,-2.24084593960032,-0.0456029532085919,-1.00202208451081,0.747799729658283,-0.955791892178597,-0.145524612552309,-0.518815125115179,-0.553868238699235,-0.543920082920068,2.88752104369436,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,1.13837499923953,0.598425859395001,-1.41641073927079,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.792811682807302,0.596123614163508,2.40490181186243,-2.13252206439735,0.160644314367921,-0.391681584861278,-0.67110809754479,0.924642859287258,0.0577457057365734,1.19898554305155,-0.0510840685451281,1.05959588738581,1.23632796087861,1.10656630523177,-1.06993730137315,-1.19641114262108,-0.152159307241988,-0.0882974170571684,-0.119122130976325,-0.272599203623855,-0.196080719248391,-0.118874227435617,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.269162873598383,2.29222399937538,-1.20247317755267
60,0.5,1,0,0,-1.52527634492239,1.50973628908177,-1.23317563052826,-0.609094941092634,-0.32789940826565,-0.657134578556522,-0.518815125115179,1.79745918974092,3.34122336650899,2.88752104369436,2.48445539885748,2.59395111277736,-2.11373108000776,1.14102011853324,2.32474610322169,5.19658007197469,0.630503934688231,-0.17221962823874,2.06304783255684,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.148702013999181,1.1118277547043,-0.391681584861278,1.68825630788611,0.924642859287258,1.05719061271573,1.19898554305155,-0.0510840685451281,-1.95824050073832,-1.84308670182642,1.10656630523177,-1.06993730137315,1.45138400908131,-0.152159307241988,0.341722471208262,1.6288656605241,-0.361797270615845,-0.476336511554265,-0.393447850588536,2.36488471993078,-0.574358974358974,-0.336888596928729,-0.356128871620205,1.49323035125847,-1.064000707307
61,0.5,1,0,0,0.478318520175828,-0.0456029532085919,-0.799762731745548,0.747799729658283,-0.641845650222124,-0.657134578556522,-0.518815125115179,-0.553868238699235,-0.543920082920068,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-0.828809870743613,-0.792811682807302,0.596123614163508,-0.468210972221005,-1.37211403826517,-1.74172256630483,-0.391681584861278,-0.67110809754479,-0.181977584008662,1.05719061271573,-0.655115812182807,-0.0510840685451281,1.05959588738581,0.209856406643602,0.0470879278822029,-0.280639292163449,-1.19641114262108,-0.152159307241988,-0.432313327669513,-0.119122130976325,-0.294898720371852,-0.210831024106595,-0.393447850588536,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.340155525044768,1.49323035125847,-0.746212409513631
62,1,1,0,0,0.478318520175828,0.0458875904555491,-0.462663810470107,0.747799729658283,-0.32789940826565,-0.657134578556522,-0.369730319047599,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.116391150825962,-0.17221962823874,0.213702165922222,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,-2.8250844517983,0.97714399677625,0.821475270117564,1.42771896405962,1.21997390805555,1.44719755050129,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,-0.655115812182807,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,0.989035497072923,-0.432313327669513,-0.278030112021818,-0.261449445249856,-0.358334072688634,-0.167328396227309,2.36488471993078,1.73333333333333,0.155318768713895,-0.306434015607735,0.694236703141575,-1.3529158754109
63,1,0,0,0,-2.95641553427826,0.0458875904555491,-0.462663810470107,0.747799729658283,-0.516267153439534,-0.657134578556522,-0.667899931182759,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.116391150825962,-0.17221962823874,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,-1.21177480292871,-0.478865269943328,-0.828809870743613,-0.792811682807302,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-1.45756289935509,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.346309350016427,0.251663158129825,-0.0496040361438791,-0.225581328964798,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.113934710724267,0.694236703141575,-0.25388286431625
64,0,1,0,0,0.478318520175828,0.411849765112102,-0.462663810470107,0.747799729658283,-0.265110159874355,-0.657134578556522,-0.369730319047599,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.0703326205525866,-0.17221962823874,0.213702165922222,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,0.821475270117564,1.42771896405962,1.21997390805555,-0.468210972221005,-1.37211403826517,-1.74172256630483,-0.391681584861278,-0.67110809754479,-0.181977584008662,1.05719061271573,1.19898554305155,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,0.989035497072923,-0.0882974170571684,-0.119122130976325,-0.216850411753861,-0.151829804673779,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.230936061281098,0.694236703141575,-1.134091470675
65,0.5,NA,0,0,1.05077419591818,1.4639910172497,2.23412755973344,0.747799729658283,0.0488360820821181,0.366085353451903,-0.0715607069124385,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,-2.11373108000776,-0.880472217450844,-0.428242703225049,-0.19157898882856,1.0973133631346,-0.0562034116108462,-0.710970667395086,0.598425859395001,-1.41641073927079,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,-2.47909501160479,-0.0526348005183271,0.596123614163508,1.44719755050129,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,-0.655115812182807,1.09830747372025,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,-0.313812758720283,0.989035497072923,-0.432313327669513,-0.278030112021818,-0.272599203623855,0.438182389654377,0.801754979606525,-0.420974243338464,-0.574358974358974,0.155318768713895,-0.160352982823827,-0.104756944975326,0.273628581999014
66,1,NA,0,0,0.478318520175828,0.0458875904555491,-0.799762731745548,2.1046944004092,-0.516267153439534,-0.145524612552309,-0.220645512980019,-0.553868238699235,-0.543920082920068,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.116391150825962,-0.17221962823874,-0.710970667395086,0.598425859395001,-0.195366998520109,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,-1.37211403826517,-2.69290600664121,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,0.989035497072923,-0.174301394710255,-0.278030112021818,-0.138802103135869,0.26117873135593,0.236456343703455,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.0893603313774413,2.29222399937538,-0.756977941900576
67,1,NA,0,0,0.478318520175828,0.77781193976866,-0.462663810470107,0.747799729658283,0.425571572429886,0.366085353451903,0.822948129493042,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.630503934688231,-0.0562034116108462,0.213702165922222,0.598425859395001,-0.195366998520109,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,-2.47909501160479,-0.0526348005183271,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,0.924642859287258,1.05719061271573,0.271934865434373,-0.0510840685451281,1.05959588738581,0.209856406643602,0.0470879278822029,1.29795672625595,-1.19641114262108,-0.152159307241988,-0.174301394710255,0.251663158129825,-0.0942030696398742,0.497183609087193,0.252607733300686,2.36488471993078,1.73333333333333,1.13973349999914,-0.0265591397133311,0.694236703141575,-0.322119520232925
68,0,1,0,0,0.478318520175828,0.0230149545395124,-0.799762731745548,0.747799729658283,0.174414578864708,0.366085353451903,0.226608905222722,-0.553868238699235,-0.543920082920068,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,1.0973133631346,0.407861454900728,-0.710970667395086,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,0.821475270117564,2.1678958463486,1.21997390805555,1.44719755050129,-1.37211403826517,-1.74172256630483,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,-0.152159307241988,-0.260305372363341,-0.0131834769459964,-0.261449445249856,-0.151829804673779,-0.215782565019,-0.420974243338464,-0.574358974358974,0.155318768713895,-0.277081284721249,1.49323035125847,-1.08232188849343
69,0.5,1,0,0,0.478318520175828,0.640576124272451,-0.462663810470107,-0.609094941092634,-0.265110159874355,0.366085353451903,0.673863323425462,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.537142048998957,-0.0562034116108462,0.213702165922222,0.598425859395001,1.02567674223057,-1.00923450190216,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-0.280639292163449,-1.19641114262108,-0.152159307241988,-0.00229343940408227,-0.278030112021818,0.0172945141001137,1.13144671798996,0.3656674604813,2.36488471993078,1.73333333333333,1.13973349999914,0.149557245605587,-0.104756944975326,-0.841800351819537
70,1,NA,0,0,0.478318520175828,-0.503055671529285,-0.462663810470107,0.747799729658283,0.73951781438636,-0.657134578556522,-0.369730319047599,1.79745918974092,1.39865164179446,2.88752104369436,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.17221962823874,0.213702165922222,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,1.21997390805555,1.44719755050129,-2.13252206439735,-1.74172256630483,-0.391681584861278,-0.67110809754479,-0.181977584008662,1.05719061271573,0.271934865434373,-0.0510840685451281,1.05959588738581,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,0.989035497072923,-0.346309350016427,0.251663158129825,-0.161101619883867,0.010423548766464,-0.441902019380228,2.36488471993078,1.73333333333333,0.155318768713895,-0.201310281735203,1.49323035125847,-1.96472949355791
71,1,0,0,0,1.62322987166052,-0.100497279407075,-0.799762731745548,0.747799729658283,0.676728565995065,-0.145524612552309,0.226608905222722,1.79745918974092,1.39865164179446,-0.344778632082909,2.48445539885748,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.257056391931135,0.0598128050170473,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,1.21997390805555,1.44719755050129,-1.37211403826517,0.160644314367921,-0.391681584861278,-1.45756289935509,0.924642859287258,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,1.10656630523177,-1.06993730137315,0.568785625180513,-0.152159307241988,-0.346309350016427,-0.0661528039611607,-0.272599203623855,-0.0338273658081477,-0.248085344213461,2.36488471993078,1.73333333333333,0.647526134356518,-0.285409268833229,1.49323035125847,-1.86974062355444
72,0,1,0,0,1.05077419591818,-0.0456029532085919,-0.462663810470107,0.747799729658283,-0.390688656656945,-0.657134578556522,-0.667899931182759,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,1.13837499923953,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,1.42771896405962,1.21997390805555,0.489493289140142,-1.37211403826517,-1.74172256630483,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,-0.152159307241988,-0.432313327669513,-0.278030112021818,-0.350647512241846,-0.417335292121449,-0.312690902602384,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.400635803103901,0.694236703141575,-1.15545311558784
73,1,0,0,0,0.478318520175828,0.960793027096936,0.211534032080781,0.747799729658283,-0.139531663091766,-0.145524612552309,0.524778517357882,1.79745918974092,1.39865164179446,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,-0.880472217450844,-0.428242703225049,-0.19157898882856,0.350418277620409,-0.17221962823874,0.213702165922222,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,-1.9348745366629,-2.47909501160479,-0.0526348005183271,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.174301394710255,-0.278030112021818,0.117642339466103,0.33493025564695,-0.151177006630078,2.36488471993078,-0.574358974358974,0.155318768713895,0.104504216803073,-0.104756944975326,-0.307441754143252
74,1,0,0,0,1.62322987166052,0.77781193976866,-0.799762731745548,0.747799729658283,-0.579056401830829,-0.657134578556522,-0.518815125115179,-0.553868238699235,-0.543920082920068,2.88752104369436,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.396476807893784,-0.288235844866633,1.13837499923953,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-1.19641114262108,-0.152159307241988,-0.346309350016427,-0.278030112021818,-0.272599203623855,-0.240331633823002,-0.441902019380228,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.32145169187524,1.49323035125847,-0.894302172598698
75,0.5,1,0,0,0.478318520175828,0.228868677783825,-0.462663810470107,0.747799729658283,0.425571572429886,-0.145524612552309,0.673863323425462,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,0.537142048998957,0.0598128050170473,0.213702165922222,0.598425859395001,1.02567674223057,0.310985050004735,0.366335142526423,0.439350639938584,0.401534845940876,0.97714399677625,0.821475270117564,-0.0526348005183271,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,0.271934865434373,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,-0.313812758720283,-0.152159307241988,-0.346309350016427,-0.278030112021818,-0.272599203623855,-0.26983224353941,-0.280388123407923,-0.420974243338464,-0.574358974358974,-0.336888596928729,-0.310529745498873,0.694236703141575,-0.336322073869889
76,0.5,1,0,0,1.62322987166052,0.699391473770828,-0.462663810470107,-0.609094941092634,0.551150069212476,0.366085353451903,-0.369730319047599,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,1.65748467727025,0.291845238272834,-0.710970667395086,-2.0944905078825,-1.41641073927079,-1.00923450190216,0.366335142526423,0.439350639938584,-1.21177480292871,-0.478865269943328,-0.828809870743613,-0.792811682807302,0.596123614163508,-0.468210972221005,0.148702013999181,0.160644314367921,-0.391681584861278,0.901801506075812,-0.181977584008662,0.0577457057365734,1.19898554305155,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,0.508658717046252,1.45138400908131,-0.152159307241988,-0.432313327669513,-0.278030112021818,-0.339497753867848,-0.299332853255818,-0.441902019380228,-0.420974243338464,-0.574358974358974,0.155318768713895,-0.391079100024579,-0.104756944975326,0.24061859798492
77,1,NA,0,0,1.62322987166052,-0.320074584201009,-0.462663810470107,0.747799729658283,-0.830213395396008,-0.657134578556522,-0.667899931182759,-0.553868238699235,-0.543920082920068,-0.344778632082909,-0.404446227720985,-0.383798889135426,0.470994425436512,1.14102011853324,-0.428242703225049,-0.19157898882856,-0.489838693583058,-0.288235844866633,-0.710970667395086,0.598425859395001,1.02567674223057,1.63120460191163,0.366335142526423,0.439350639938584,0.401534845940876,-0.478865269943328,0.821475270117564,-0.792811682807302,0.596123614163508,-0.468210972221005,-1.37211403826517,0.160644314367921,-0.391681584861278,-0.67110809754479,-0.181977584008662,0.0577457057365734,-0.655115812182807,-0.0510840685451281,0.0536504246777623,0.209856406643602,0.0470879278822029,-1.06993730137315,0.568785625180513,-0.152159307241988,-0.432313327669513,0.516509793205646,-0.350647512241846,-0.34358376783043,-0.393447850588536,-0.420974243338464,-0.574358974358974,-0.829095962571352,-0.398587938158332,0.694236703141575,-0.652065866364526
